Appid,Game_title,Platform,Release_date,Price,original_price
2615940,Battlethorne,['win'],"10 Nov, 2023",¥42.00,
2479960,Animal Planner,"['win', 'mac']","10 Nov, 2023",¥22.00,
2195400,Shave & Stuff,"['win', 'group_separator']","10 Nov, 2023",¥58.00,
2655140,Agatha Christie - Hercule Poirot: The London Case Soundtrack,['music'],"10 Nov, 2023",¥20.00,
2654920,Agatha Christie - Hercule Poirot: The London Case - Artbook,['win'],"10 Nov, 2023",¥9.00,
2095890,Black Gunner Wukong: Prologue,['win'],"10 Nov, 2023",Free,
2574490,黑西游 Demo,['win'],"10 Nov, 2023",Free,
2353950,Monkey Splash!!,['win'],"10 Nov, 2023",¥26.00,
2674880,Omurice Next Time Demo,['win'],"10 Nov, 2023",Free,
2065770,Guns and Rush,['win'],"10 Nov, 2023",¥22.00,
2607090,Star Overhead,['win'],"10 Nov, 2023",¥7.70,¥22.00
2519060,Call of Duty®: Modern Warfare® III,['win'],"10 Nov, 2023",¥446.00,
2631370,Portal Dungeon - Character Pack - Duck,['win'],"10 Nov, 2023",¥6.00,
2675340,Angel Legion-DLC Phantom (Purple),"['win', 'mac']","10 Nov, 2023",Free,
1353920,High School Odyssey,['win'],"10 Nov, 2023",¥35.00,
2563540,英雄远征,['win'],"10 Nov, 2023",¥18.00,
2656450,survial,['win'],"10 Nov, 2023",¥152.00,
2646140,Times Trials Demo,['win'],"10 Nov, 2023",Free,
2645710,Draw (OST),['music'],"10 Nov, 2023",Free,
2445330,三国计-Q萌回合制卡牌,['win'],"10 Nov, 2023",Free,
2654420,求婚失败了，我还不知道她的名字,['win'],"10 Nov, 2023",¥9.00,
2670090,RPG Maker MV - Seraph Circle Crystal Portraiture,"['win', 'mac', 'linux']","10 Nov, 2023",¥58.00,
1114940,I Wanna Maker,['win'],"10 Nov, 2023",Free,
2686410,主动防御(Active Defense) Demo,['win'],"10 Nov, 2023",Free,
2322550,Fox4Elite,['win'],"10 Nov, 2023",¥72.00,
2501590,Squeebing Up the Tower of Friendship,['win'],"10 Nov, 2023",¥14.50,¥29.00
2491040,Higurashi When They Cry Hou+,"['win', 'mac', 'linux']","10 Nov, 2023",¥29.70,¥33.00
1735640,Farmers' Market,['win'],"10 Nov, 2023",¥11.00,
2654570,Dream celestial body,['win'],"10 Nov, 2023",Free,
2515290,Frontball Planet,['win'],"10 Nov, 2023",¥58.00,
2296840,SWORD ART ONLINE Last Recollection - Black Swordsman Swords Skins Set,['win'],"10 Nov, 2023",¥38.00,
2321101,NTBSS Top Secret Training Set - Season Pass 6 Characters,['win'],"10 Nov, 2023",¥18.00,
2321100,NTBSS: Master Character Training Pack - Boruto Uzumaki (Karma Progression),['win'],"10 Nov, 2023",¥17.00,
2321111,NARUTO TO BORUTO: SHINOBI STRIKER Season Pass 7,['win'],"10 Nov, 2023",¥58.00,
2646070,HeadLight,['win'],"10 Nov, 2023",Free,
2546460,No Encounters - Grace of Letoile,['win'],"10 Nov, 2023",¥11.00,
2546450,Experience x3 - Grace of Letoile,['win'],"10 Nov, 2023",¥22.00,
2546470,Damage x2 - Grace of Letoile,['win'],"10 Nov, 2023",¥22.00,
2495620,Grace of Letoile,['win'],"10 Nov, 2023",¥58.00,
2674620,Postal 3 - Official Soundtrack,['music'],"10 Nov, 2023",Free,
2638870,Jabuti Adventures,['win'],"10 Nov, 2023",¥29.00,
2646410,Hearth & Holmes Demo,"['win', 'mac']","10 Nov, 2023",Free,
2649090,SANGI,['win'],"10 Nov, 2023",¥22.00,
2182630,Mob Factory,['win'],"10 Nov, 2023",¥58.00,
2238360,You Have No Time,"['win', 'mac']","10 Nov, 2023",¥22.00,
2680110,You Have No Time Soundtrack,['music'],"10 Nov, 2023",¥6.00,
2623240,Xenoterrestrial Demo,['win'],"10 Nov, 2023",Free,
2686620,KAISHO Demo,['win'],"10 Nov, 2023",Free,
2670100,RPG Maker MV - RPG Character Pack 11,"['win', 'mac', 'linux']","10 Nov, 2023",¥76.00,
1763510,X8,"['win', 'group_separator']","10 Nov, 2023",Free,
2533370,Heads Up! Phones Down Edition,['win'],"10 Nov, 2023",¥136.00,
1969310,Demeo Battles,"['win', 'group_separator']","10 Nov, 2023",¥76.00,
2605810,Dungeons 4 - Original Soundtrack,['music'],"10 Nov, 2023",¥33.00,
2522990,Dungeons 4 - Deluxe Edition Upgrade,['win'],"10 Nov, 2023",¥49.00,
1643310,Dungeons 4,['win'],"10 Nov, 2023",¥249.00,
2384000,Molten Horn,['win'],"10 Nov, 2023",¥33.00,
1750350,Sebil Engineering,"['win', 'mac']","10 Nov, 2023",¥48.00,
2591650,Cuisineer - Artbook,['win'],"10 Nov, 2023",¥52.00,
2591640,Cuisineer Soundtrack,['music'],"10 Nov, 2023",¥52.00,
1963570,Cuisineer,['win'],"10 Nov, 2023",¥130.00,
2670170,RPG Maker MZ - RPG Character Pack 11,"['win', 'mac']","10 Nov, 2023",¥76.00,
2670150,Visual Novel Maker - Seraph Circle Crystal Portraiture,"['win', 'mac', 'linux']","10 Nov, 2023",¥58.00,
2670140,RPG Maker MZ - Seraph Circle Crystal Portraiture,"['win', 'mac']","10 Nov, 2023",¥58.00,
2669990,RPG Maker VX Ace - Seraph Circle Crystal Portraiture,['win'],"10 Nov, 2023",¥58.00,
2583810,Spells & Secrets - Soundtrack,['music'],"10 Nov, 2023",¥42.00,
2271060,Last Memories,"['win', 'mac', 'linux']","10 Nov, 2023",¥22.00,
1501820,Ziggy's Cosmic Adventures,"['win', 'group_separator']","10 Nov, 2023",¥76.00,
2584180,My Friend Aki,['win'],"10 Nov, 2023",Free,
1518220,Spells & Secrets,['win'],"10 Nov, 2023",¥92.00,
1839060,Polylithic,['win'],"10 Nov, 2023",¥58.00,
2313540,Crusader Kings III: Legacy of Persia,"['win', 'mac', 'linux']","10 Nov, 2023",¥68.00,
2650200,Blamcon Shooting Gallery,['win'],"10 Nov, 2023",Free,
2243420,Flying 'N Frying Popcorn Dude,"['win', 'mac']","10 Nov, 2023",¥15.00,
1550730,Ikonei Island: An Earthlock Adventure,['win'],"10 Nov, 2023",¥92.00,
2687760,Football Manager 2024 Demo,"['win', 'mac']","10 Nov, 2023",Free,
2624660,Superfetch Dog,"['win', 'mac', 'linux']","9 Nov, 2023",¥26.00,
2571780,Jewel Match Aquascapes 2 Collector's Edition,['win'],"9 Nov, 2023",¥56.00,
2665110,Idle Tick,['win'],"9 Nov, 2023",¥15.00,
2530920,神様ノ筐庭,['win'],"9 Nov, 2023",¥70.00,
2660210,"Aeterna Noctis ""Virtuoso"": Soundtrack",['music'],"9 Nov, 2023",¥33.00,
1768780,Of Blades & Tails,"['win', 'mac', 'linux']","9 Nov, 2023",¥58.00,
2589720,Aeterna Noctis: Virtuoso,['win'],"9 Nov, 2023",¥22.00,
2661210,WhaleGameOnline,['win'],"9 Nov, 2023",¥15.00,
2494860,VoiceMelody - Kawaii Voice Changer,['win'],"9 Nov, 2023",¥89.98,
2668790,MangaKa - Pen Tool,"['win', 'mac']","9 Nov, 2023",¥12.00,
2516610,Gem Galaxy,"['win', 'mac', 'linux']","9 Nov, 2023",¥6.00,
648410,Colony Ship: A Post-Earth Role Playing Game,['win'],"9 Nov, 2023",¥136.00,
2623050,Berzerk: Recharged,"['win', 'mac', 'linux']","9 Nov, 2023",¥27.30,¥42.00
2615960,Meadow: Blue Poison Dart Frog and Anteater Skin Pack,"['win', 'mac', 'linux']","9 Nov, 2023",¥15.00,
1224030,Erra: Exordium,"['win', 'linux']","9 Nov, 2023",¥70.00,
2503150,Coast Defender,['win'],"9 Nov, 2023",Free,
2618870,Grapples Galore - Cosmetics Pack 1,['win'],"9 Nov, 2023",¥18.00,
2296030,Atlantis Academy Demo,"['win', 'mac', 'linux']","9 Nov, 2023",Free,
2296020,Atlantis Academy,"['win', 'mac', 'linux']","9 Nov, 2023",¥33.00,
2239140,Grapples Galore,['win'],"9 Nov, 2023",Free,
2660930,Aliya's Ascent,"['win', 'mac', 'linux']","9 Nov, 2023",Free,
2541390,Core-Blast White Crystal,['win'],"9 Nov, 2023",¥15.00,
2214670,Isonzo - Glacial Units Pack,"['win', 'mac', 'linux']","9 Nov, 2023",¥42.00,
2542150,Isonzo - Second Wave,"['win', 'mac', 'linux']","9 Nov, 2023",¥55.20,¥92.00
1034590,What The Duck,['win'],"9 Nov, 2023",¥11.40,¥76.00
2479510,Neon Little Soul,['win'],"9 Nov, 2023",¥18.00,
2634960,Block Games:Avoid,['win'],"9 Nov, 2023",¥6.00,
1759350,Space Trash Scavenger,['win'],"9 Nov, 2023",¥52.00,¥65.00
2628950,Paramorfosi,['win'],"9 Nov, 2023",¥15.00,
2622230,Kungfu,['win'],"9 Nov, 2023",¥10.00,
2592150,Gin - The Silver Wind Demo,['win'],"9 Nov, 2023",Free,
2519960,CyberModu,['win'],"9 Nov, 2023",¥18.00,
2555020,Voiceover Demo,['win'],"9 Nov, 2023",Free,
2157600,TT Isle Of Man 3 - 2023 TT Races Roster,['win'],"9 Nov, 2023",¥43.50,¥58.00
1755760,emoji sport,['win'],"9 Nov, 2023",¥6.00,
2438460,Evil Robots,"['win', 'linux']","9 Nov, 2023",¥15.00,
2668760,MULTIPLAYER OBBY,['win'],"9 Nov, 2023",¥4.20,¥6.00
2668020,Neon Fantasy: Monkeys,['win'],"9 Nov, 2023",¥11.00,
2597280,Tomb Of AnuBI0S,['win'],"9 Nov, 2023",¥42.00,
2370246,HOT WHEELS UNLEASHED™ 2 - Speed and Style Pack,['win'],"9 Nov, 2023",¥30.00,
2315220,RIDE 5 - Free Pack 02,['win'],"9 Nov, 2023",Free,
1151100,Hamster Scramble,['win'],"9 Nov, 2023",¥42.00,
1305080,GearBlocks,['win'],"9 Nov, 2023",¥58.00,
2620750,Incredible Dracula: Dark Carnival,['win'],"9 Nov, 2023",¥29.00,
2500740,Naturals,['win'],"9 Nov, 2023",¥22.00,
2655720,Hidden World 5 Top-Down 3D,"['win', 'mac', 'linux']","9 Nov, 2023",¥21.68,"¥2,712.00"
2086360,Double Dragon Advance,['win'],"9 Nov, 2023",¥25.00,¥50.00
2086370,Super Double Dragon,['win'],"9 Nov, 2023",¥25.00,¥50.00
2445100,Superfluous Returnz Artbook & Comic Book,"['win', 'mac', 'linux']","9 Nov, 2023",¥15.00,
1104760,Devil Engine Ignition,['win'],"9 Nov, 2023",¥42.00,
2680430,Anomalistic Revolution Demo,['win'],"9 Nov, 2023",Free,
2603290,Block The Monster,['win'],"9 Nov, 2023",¥48.00,
2645170,Ikoka Game,['win'],"9 Nov, 2023",¥7.30,
2660590,Lucky Mayor Demo,['win'],"9 Nov, 2023",Free,
2654380,Cluckmech Oasis Demo,['win'],"9 Nov, 2023",Free,
2662200,heaven and hell,['win'],"9 Nov, 2023",¥136.00,
2660170,Divine prophecy,['win'],"9 Nov, 2023",¥62.00,
2368190,Bem Feito,['win'],"9 Nov, 2023",¥42.00,
2610780,SANABI Soundtrack,['music'],"9 Nov, 2023",¥22.00,
1562700,SANABI,['win'],"9 Nov, 2023",¥43.00,
2667310,Party Party Time - Thrilling Party Pack,['win'],"9 Nov, 2023",¥10.50,¥15.00
2508610,Estelaroid: Escape Room,['win'],"9 Nov, 2023",¥33.00,
2396288,RealFlight Evolution - Triple Tree 3D Flight Line,['win'],"9 Nov, 2023",¥71.99,
2396287,RealFlight Evolution - E-flite Ultra Stick SWS (Sport Wood Series) 1.1m,['win'],"9 Nov, 2023",¥21.60,
2396286,RealFlight Evolution - E-flite Carbon-Z Cub SS 2.1m,['win'],"9 Nov, 2023",¥21.60,
2396285,RealFlight Evolution - E-flite EC-1500 Twin 1.5m (updated for 2023),['win'],"9 Nov, 2023",¥21.60,
2396284,RealFlight Evolution - Cirrus Vision SF50,['win'],"9 Nov, 2023",¥43.20,
2573740,Forza Motorsport 1991 Ford #15 Roush Racing Whistler Mustang,['win'],"9 Nov, 2023",¥11.00,
2490850,Fallen Angel: Hell Survival,['win'],"9 Nov, 2023",¥58.00,
2391960,Tales of Arise - Beyond the Dawn Expansion,['win'],"9 Nov, 2023",¥117.48,¥178.00
2391961,Tales of Arise - Classic Characters Costume & Arranged BGM Pack,['win'],"9 Nov, 2023",¥88.00,
2653150,Super Spy Raccoon Demo,['win'],"9 Nov, 2023",Free,
2653950,Rocket Smash Soundtrack,['music'],"9 Nov, 2023",Free,
2684860,Rocket Smash Demo,"['win', 'mac']","9 Nov, 2023",Free,
1409360,Roots of the mind,['win'],"9 Nov, 2023",¥15.00,
2682450,Do Not Press The Button (To Delete The Multiverse) Demo,['win'],"9 Nov, 2023",Free,
2600830,Lost Hope: Backrooms,['win'],"9 Nov, 2023",¥29.00,
2602270,Puma: the Cat,['win'],"9 Nov, 2023",¥15.00,
2618400,Fantasy Grounds - Pathfinder 2 RPG - Sky King's Tomb AP 3: Heavy is the Crown,"['win', 'mac', 'linux']","9 Nov, 2023",¥97.20,
2652010,Fantasy Grounds - Pathfinder(R) for Savage Worlds: Curse of the Crimson Throne - Book 1: Edge of Anarchy,"['win', 'mac', 'linux']","9 Nov, 2023",¥42.00,
2634100,Fantasy Grounds - Pathfinder(R) for Savage Worlds: Curse of the Crimson Throne - Book 2: Seven Days to the Grave,"['win', 'mac', 'linux']","9 Nov, 2023",¥42.00,
2634110,Fantasy Grounds - Pathfinder(R) for Savage Worlds: Curse of the Crimson Throne - Book 3: Escape from Old Korvosa,"['win', 'mac', 'linux']","9 Nov, 2023",¥42.00,
2634130,Fantasy Grounds - Pathfinder(R) for Savage Worlds: Curse of the Crimson Throne - Book 4: A History of Ashes,"['win', 'mac', 'linux']","9 Nov, 2023",¥42.00,
2634150,Fantasy Grounds - Pathfinder(R) for Savage Worlds: Curse of the Crimson Throne - Book 5: Skeletons of Scarwall,"['win', 'mac', 'linux']","9 Nov, 2023",¥42.00,
2634170,Fantasy Grounds - Pathfinder(R) for Savage Worlds: Curse of the Crimson Throne - Book 6: Crown of Fangs,"['win', 'mac', 'linux']","9 Nov, 2023",¥42.00,
2634060,Fantasy Grounds - Pathfinder(R) for Savage Worlds: Guide to Korvosa,"['win', 'mac', 'linux']","9 Nov, 2023",¥42.00,
2675380,Tower! Simulator 3 - KFLL Airport,['win'],"9 Nov, 2023",¥66.00,
2666810,Gemstone Puzzle Fury - Expansion Pack,['win'],"9 Nov, 2023",¥6.00,
2673200,Risk of Rain Returns Soundtrack,['music'],"9 Nov, 2023",¥29.00,
1337520,Risk of Rain Returns,['win'],"9 Nov, 2023",¥58.00,
2677340,Youmandriver Demo,['win'],"9 Nov, 2023",Free,
2652260,GUNHEAD OST,['music'],"9 Nov, 2023",¥22.00,
704000,GUNHEAD,['win'],"9 Nov, 2023",¥76.00,
2685010,Lifeforms: Binary Fission Demo,['win'],"9 Nov, 2023",Free,
2324940,AESIR Online,['win'],"9 Nov, 2023",Free,
2651920,Fantasy Grounds - Pathfinder RPG - Pathfinder Companion: Legacy of the First World,"['win', 'mac', 'linux']","9 Nov, 2023",¥58.00,
2638580,Fantasy Grounds - Pathfinder RPG - Pathfinder Companion: Agents of Evil,"['win', 'mac', 'linux']","9 Nov, 2023",¥58.00,
2639730,Fantasy Grounds - Pathfinder RPG - Pathfinder Companion: Paths of the Righteous,"['win', 'mac', 'linux']","9 Nov, 2023",¥58.00,
2650230,Fantasy Grounds - Pathfinder RPG - Pathfinder Companion: Heroes of the Darklands,"['win', 'mac', 'linux']","9 Nov, 2023",¥58.00,
1603420,Doomsday Paradise,['win'],"9 Nov, 2023",¥44.00,
2657760,Fantasy Grounds - Pathfinder RPG - Pathfinder Companion: Elemental Master's Handbook,"['win', 'mac', 'linux']","9 Nov, 2023",¥58.00,
2547170,Doomsday Paradise Soundtrack,['music'],"9 Nov, 2023",¥22.00,
2656020,Fantasy Grounds - Starfinder RPG - Starfinder Flip-Mat - Star Knight Starships,"['win', 'mac', 'linux']","9 Nov, 2023",¥66.00,
2656030,Fantasy Grounds - Starfinder RPG - Starfinder Flip-Mat - Space Station Promenade,"['win', 'mac', 'linux']","9 Nov, 2023",¥66.00,
2493510,CYBERFIELD,['win'],"9 Nov, 2023",¥8.70,¥29.00
2655780,Cobalt Core (Original Soundtrack),['music'],"9 Nov, 2023",¥42.00,
2179850,Cobalt Core,['win'],"9 Nov, 2023",¥76.00,
2547930,Two Hour Escape Mystery: A Puzzling Voyage,['win'],"9 Nov, 2023",¥22.00,
2487260,Saturnalia Soundtrack and Artbook,['music'],"9 Nov, 2023",¥42.00,
916350,Saturnalia,"['win', 'mac']","9 Nov, 2023",¥76.00,
744600,Balloonatics,"['win', 'linux', 'group_separator']","9 Nov, 2023",¥42.00,
1823080,Dark Invasion VR: Doomsday,"['win', 'group_separator']","9 Nov, 2023",¥52.00,
2140080,Pretty Overseer - Dating Sim,['win'],"9 Nov, 2023",¥78.00,
2595780,Picture Everything: Puzzle Cross Galaxy,['win'],"8 Nov, 2023",¥22.00,
2478840,Demon's Blood,['win'],"8 Nov, 2023",¥33.00,
2678090,ClearIt 16 Demo,"['win', 'mac']","8 Nov, 2023",Free,
2574860,GigaBash - Ultraman 4 Characters Pack,['win'],"8 Nov, 2023",¥42.00,
2371710,Omnigon,"['win', 'linux']","8 Nov, 2023",¥22.00,
2438750,Like a Dragon Gaiden: The Man Who Erased His Name - Legendary Fighter Pack,['win'],"8 Nov, 2023",¥30.00,
1665260,Beyond Sunset,"['win', 'mac']","8 Nov, 2023",¥42.00,
2375550,Like a Dragon Gaiden: The Man Who Erased His Name,['win'],"8 Nov, 2023",¥229.00,
2660860,Architectural Madman,['win'],"8 Nov, 2023",¥76.00,
2449620,Shattered Heaven Soundtrack,['music'],"8 Nov, 2023",¥26.00,
2538340,Liquid Space Dimension,['win'],"8 Nov, 2023",¥22.00,
2684350,Monster hide - Military Skins,['win'],"8 Nov, 2023",¥11.00,
1454000,Shattered Heaven,['win'],"8 Nov, 2023",¥70.00,
2660870,Gemstone Puzzle Fury,['win'],"8 Nov, 2023",¥11.00,
2684710,Onmyoudou Origins Demo,['win'],"8 Nov, 2023",Free,
2666270,The Da Vinci Cryptex,"['win', 'mac']","8 Nov, 2023",¥18.00,
2614320,Goddess Detective 3,['win'],"8 Nov, 2023",¥4.95,¥11.00
2664330,Assassin War Sniper Shooting,['win'],"8 Nov, 2023",¥6.00,
2653060,Beneath The Backrooms,['win'],"8 Nov, 2023",¥6.00,
2664780,Banzai Escape 2 Subterranean - Tesla Technology,['win'],"8 Nov, 2023",¥33.00,
2661630,Gems And Knight,['win'],"8 Nov, 2023",¥29.00,
2569780,Tiki Tandems,['win'],"8 Nov, 2023",Free,
2658290,Merge ETO,['win'],"8 Nov, 2023",¥22.00,
2529170,Storage Hustle,['win'],"8 Nov, 2023",¥48.00,
2646520,World Leaders,"['win', 'mac']","8 Nov, 2023",Free,
2491890,Taking Root - Academic Version,['win'],"8 Nov, 2023",Free,
2664170,Sweet Beauties Soundtrack,['music'],"8 Nov, 2023",¥3.00,¥6.00
2658590,Anger Of Peace 5,['win'],"8 Nov, 2023",¥6.00,
2027960,Concealed,"['win', 'linux']","8 Nov, 2023",¥38.00,
2502340,3D Lover -  Holiday Fashion,['win'],"8 Nov, 2023",¥15.00,
2502330,3D Lover - Japanese Uniforms,['win'],"8 Nov, 2023",¥15.00,
2502300,3D Lover - Gorgeous Fashion,['win'],"8 Nov, 2023",¥15.00,
2502290,3D Lover - Vibrant Bikini,['win'],"8 Nov, 2023",¥15.00,
2502280,3D Lover - Summer Party,['win'],"8 Nov, 2023",¥15.00,
2502270,3D Lover - Cyberpunk Fashion,['win'],"8 Nov, 2023",¥15.00,
2502250,3D Lover - Colorful Bikini,['win'],"8 Nov, 2023",¥15.00,
2505680,3D Lover - Hot Summer Temptation,['win'],"8 Nov, 2023",¥15.00,
2501970,3D Lover - Bikini,['win'],"8 Nov, 2023",¥15.00,
2501960,3D Lover - Fantasy Fashion Show,['win'],"8 Nov, 2023",¥15.00,
2501940,3D Lover - Fashion Hero Set,['win'],"8 Nov, 2023",¥15.00,
1926020,Dimensional Shift Demo,['win'],"8 Nov, 2023",Free,
2501900,3D Lover - Boudoir Secret,['win'],"8 Nov, 2023",¥15.00,
2501870,3D Lover - Oriental Gorgeous  Fashion Set,['win'],"8 Nov, 2023",¥15.00,
2501810,3D Lover - Ofiice Fashion Set,['win'],"8 Nov, 2023",¥15.00,
2501800,3D Lover - Professional Fashion Set,['win'],"8 Nov, 2023",¥15.00,
2535490,Set Off Fireworks Together,['win'],"8 Nov, 2023",¥11.94,¥19.90
2456810,3D Lover - Sports Shoes,['win'],"8 Nov, 2023",¥15.00,
2618710,Spaceport Trading Company,"['win', 'mac', 'linux']","8 Nov, 2023",¥43.50,¥58.00
2395550,Desktop Girlfriend NEO,['win'],"8 Nov, 2023",¥12.00,
2456800,3d Lover - Sports,['win'],"8 Nov, 2023",¥15.00,
2502530,3D Lover -  Retro Style,['win'],"8 Nov, 2023",¥15.00,
2502540,3D Lover -  Vintage Fashion,['win'],"8 Nov, 2023",¥15.00,
2680090,Reconnoitre Demo,['win'],"8 Nov, 2023",Free,
2450380,Acidic Pro,['win'],"8 Nov, 2023",¥11.00,
2456300,汉末霸业免费版,['win'],"8 Nov, 2023",Free,
2464880,Terracards,"['win', 'mac']","8 Nov, 2023",¥36.00,
2578270,Treachery in Beatdown City U.N. Trouble,"['win', 'mac']","8 Nov, 2023",Free,
2663520,Echo of Extinction,['win'],"8 Nov, 2023",¥22.00,
1743390,YetiFree,"['win', 'linux']","8 Nov, 2023",¥22.00,
2173350,Sushiman,['win'],"8 Nov, 2023",¥22.00,
2636220,The Jackbox Party Pack 10 Soundtrack,['music'],"8 Nov, 2023",¥22.00,
2642040,BlockJump,['win'],"8 Nov, 2023",¥15.00,
2636930,Only an Alien Going Up!,['win'],"8 Nov, 2023",¥22.00,
1915560,Spread Out! Hold Naar' Havok,['win'],"8 Nov, 2023",¥11.00,
2638820,Forza Horizon 5 American Automotive Car Pack,['win'],"8 Nov, 2023",¥19.00,
2441580,Hexaduel,['win'],"8 Nov, 2023",¥36.00,
2410600,Charon - Zhetan Chronicles Demo,['win'],"8 Nov, 2023",Free,
2530750,CyberLink PowerDirector 2024 Ultra,['win'],"8 Nov, 2023",¥700.00,
2285820,Idling Gears,['win'],"8 Nov, 2023",¥22.00,
2017080,Nickelodeon All-Star Brawl 2,['win'],"8 Nov, 2023",¥168.00,
2536650,TYPECAST,['win'],"8 Nov, 2023",¥22.00,
2587090,Nickelodeon All-Star Brawl 2 Season Pass,['win'],"8 Nov, 2023",¥92.00,
2587100,Nickelodeon All-Star Brawl 2 Costume Pack,['win'],"8 Nov, 2023",¥76.00,
2401830,Age of Wonders 4: Empires & Ashes,['win'],"2 May, 2023",¥98.00,
1812370,Little Goody Two Shoes,['win'],"8 Nov, 2023",¥72.00,¥120.00
2653360,Lucky Dungeon,['win'],"8 Nov, 2023",¥42.00,
2140020,Stronghold: Definitive Edition,['win'],"8 Nov, 2023",¥58.00,
2616260,SoundSc@pes,"['win', 'mac']","8 Nov, 2023",¥6.00,
2125090,Tintin Reporter - Cigars of the Pharaoh,['win'],"8 Nov, 2023",¥128.00,
2314700,Hi-Fi RUSH: Teamplay Costume Pack,['win'],"8 Nov, 2023",¥20.50,
2297000,Vagrus - The Riven Realms Sunfire and Moonshadow,"['win', 'mac', 'linux']","7 Nov, 2023",¥89.99,
1762031,Vagrus - The Riven Realms Season Pass,"['win', 'mac', 'linux']","7 Nov, 2023",¥154.99,
2414500,Limos' Lair,"['win', 'mac', 'linux']","7 Nov, 2023",¥18.00,
2530790,CyberLink PowerDirector 2024 Ultimate,['win'],"7 Nov, 2023",¥980.00,
2638410,Fantasy Grounds - Pathfinder RPG - Pathfinder Companion: Divine Anthology,"['win', 'mac', 'linux']","7 Nov, 2023",¥58.00,
2655990,Fantasy Grounds - Starfinder RPG - Starfinder Flip-Mat - Drift Crisis,"['win', 'mac', 'linux']","7 Nov, 2023",¥84.64,
2655940,Fantasy Grounds - Pathfinder RPG - Pathfinder Flip-Tiles - Monster Lairs,"['win', 'mac', 'linux']","7 Nov, 2023",¥84.64,
1448820,Hydrofoil Generation,['win'],"7 Nov, 2023",¥76.00,
2426250,Halls of Watershot,"['win', 'mac']","7 Nov, 2023",¥48.00,
1786010,AETHERIS,"['win', 'mac']","7 Nov, 2023",¥70.00,
2104870,Stranded: Alien Dawn - Robots and Guardians,['win'],"7 Nov, 2023",¥52.00,
692890,Roboquest,['win'],"7 Nov, 2023",¥59.24,¥78.99
2658820,Watermelon Game,"['win', 'mac', 'linux']","7 Nov, 2023",Free,
2384610,Franchise Hockey Manager 10,"['win', 'mac']","7 Nov, 2023",¥76.00,
2112290,Tide of Thieves,['win'],"7 Nov, 2023",¥42.00,
2618100,Neon Ninja: Pixel Slasher,['win'],"7 Nov, 2023",¥22.00,
2536190,Warlocks Deeds - Uncharted Realms,['win'],"7 Nov, 2023",¥6.00,
2479780,Warlocks Deeds,['win'],"7 Nov, 2023",Free,
1900890,Redgar: The Space Viking,['win'],"7 Nov, 2023",¥58.00,
2445870,Fellowship,['win'],"7 Nov, 2023",¥29.00,
2664040,Raise A Flag -- Demo Edition for A Winter Story,['win'],"7 Nov, 2023",Free,
2460970,Pathogen Purge - Tower Defense,['win'],"7 Nov, 2023",¥6.00,
